onset	duration	sample	trial_type	stim_file	value	event_type
527.501	0.0	540162	response	n/a	201	correct_response
528.208	0.3	540886	stimulus	n/a	119	scrambled_face
528.9893	0.0	541686	response	n/a	201	correct_response
529.6074	0.3	542319	stimulus	n/a	153	scrambled_car
530.4775	0.0	543210	response	n/a	201	correct_response
531.0566	0.3	543803	stimulus	n/a	79	car
531.8457	0.0	544611	response	n/a	201	correct_response
532.5898	0.3	545373	stimulus	n/a	42	car
533.1973	0.0	545995	response	n/a	201	correct_response
534.1895	0.3	547011	stimulus	n/a	19	face
534.8291	0.0	547666	response	n/a	201	correct_response
535.7383	0.3	548597	stimulus	n/a	111	scrambled_face
536.2607	0.0	549132	response	n/a	201	correct_response
537.1543	0.3	550047	stimulus	n/a	5	face
537.8369	0.0	550746	response	n/a	201	correct_response
538.5879	0.3	551515	stimulus	n/a	117	scrambled_face
539.3408	0.0	552286	response	n/a	201	correct_response
540.1035	0.3	553067	stimulus	n/a	171	scrambled_car
540.8447	0.0	553826	response	n/a	201	correct_response
541.6035	0.3	554603	stimulus	n/a	161	scrambled_car
542.3252	0.0	555342	response	n/a	201	correct_response
543.0195	0.3	556053	stimulus	n/a	3	face
543.8135	0.0	556866	response	n/a	201	correct_response
544.5352	0.3	557605	stimulus	n/a	7	face
545.293	0.0	558381	response	n/a	201	correct_response
546.1182	0.3	559226	stimulus	n/a	53	car
546.8369	0.0	559962	response	n/a	201	correct_response
547.7012	0.3	560847	stimulus	n/a	143	scrambled_car
548.373	0.0	561535	response	n/a	201	correct_response
549.2666	0.3	562450	stimulus	n/a	55	car
550.0049	0.0	563206	response	n/a	201	correct_response
574.0752	0.3	587854	stimulus	n/a	52	car
574.6123	0.0	588404	response	n/a	201	correct_response
575.6406	0.3	589457	stimulus	n/a	131	scrambled_face
576.1719	0.0	590001	response	n/a	201	correct_response
577.2402	0.3	591095	stimulus	n/a	51	car
577.6768	0.0	591542	response	n/a	201	correct_response
578.6895	0.3	592579	stimulus	n/a	113	scrambled_face
579.2285	0.0	593131	response	n/a	201	correct_response
580.1895	0.3	594115	stimulus	n/a	27	face
580.7002	0.0	594638	response	n/a	201	correct_response
581.7559	0.3	595719	stimulus	n/a	64	car
582.2764	0.0	596252	response	n/a	201	correct_response
583.2217	0.3	597220	stimulus	n/a	107	scrambled_face
583.916	0.0	597931	response	n/a	201	correct_response
584.6875	0.3	598721	stimulus	n/a	71	car
585.3965	0.0	599447	response	n/a	201	correct_response
586.0869	0.3	600154	stimulus	n/a	6	face
586.7725	0.0	600856	response	n/a	201	correct_response
587.5869	0.3	601690	stimulus	n/a	172	scrambled_car
588.4766	0.0	602601	response	n/a	201	correct_response
589.0693	0.3	603208	stimulus	n/a	26	face
589.7725	0.0	603928	response	n/a	201	correct_response
590.6191	0.3	604795	stimulus	n/a	50	car
591.3076	0.0	605500	response	n/a	201	correct_response
592.0684	0.3	606279	stimulus	n/a	37	face
592.7236	0.0	606950	response	n/a	201	correct_response
593.6348	0.3	607883	stimulus	n/a	24	face
594.2598	0.0	608523	response	n/a	201	correct_response
595.1006	0.3	609384	stimulus	n/a	49	car
596.0117	0.0	610317	response	n/a	201	correct_response
596.6006	0.3	610920	stimulus	n/a	127	scrambled_face
597.5244	0.0	611866	response	n/a	201	correct_response
598.166	0.3	612523	stimulus	n/a	25	face
598.9238	0.0	613299	response	n/a	201	correct_response
599.666	0.3	614059	stimulus	n/a	11	face
600.3555	0.0	614765	response	n/a	201	correct_response
601.1816	0.3	615611	stimulus	n/a	120	scrambled_face
601.9795	0.0	616428	response	n/a	201	correct_response
602.5811	0.3	617044	stimulus	n/a	23	face
603.3477	0.0	617829	response	n/a	201	correct_response
604.0479	0.3	618546	stimulus	n/a	108	scrambled_face
604.8115	0.0	619328	response	n/a	201	correct_response
605.4805	0.3	620013	stimulus	n/a	136	scrambled_face
606.2676	0.0	620819	response	n/a	201	correct_response
606.9961	0.3	621565	stimulus	n/a	162	scrambled_car
607.8916	0.0	622482	response	n/a	201	correct_response
608.5127	0.3	623118	stimulus	n/a	46	car
609.4033	0.0	624030	response	n/a	201	correct_response
610.0791	0.3	624722	stimulus	n/a	58	car
610.8516	0.0	625513	response	n/a	201	correct_response
611.5781	0.3	626257	stimulus	n/a	128	scrambled_face
612.3232	0.0	627020	response	n/a	201	correct_response
613.0273	0.3	627741	stimulus	n/a	56	car
613.8359	0.0	628569	response	n/a	201	correct_response
614.5107	0.3	629260	stimulus	n/a	169	scrambled_car
615.2832	0.0	630051	response	n/a	201	correct_response
616.0928	0.3	630880	stimulus	n/a	34	face
616.9395	0.0	631747	response	n/a	201	correct_response
617.6758	0.3	632501	stimulus	n/a	147	scrambled_car
618.3877	0.0	633230	response	n/a	201	correct_response
619.2754	0.3	634139	stimulus	n/a	8	face
619.9473	0.0	634827	response	n/a	201	correct_response
620.875	0.3	635777	stimulus	n/a	134	scrambled_face
621.5957	0.0	636515	response	n/a	201	correct_response
622.4248	0.3	637364	stimulus	n/a	170	scrambled_car
623.459	0.0	638423	response	n/a	201	correct_response
624.0234	0.3	639001	stimulus	n/a	60	car
624.9229	0.0	639922	response	n/a	201	correct_response
625.54	0.3	640554	stimulus	n/a	41	car
626.3711	0.0	641405	response	n/a	201	correct_response
626.9727	0.3	642021	stimulus	n/a	45	car
627.6436	0.0	642708	response	n/a	201	correct_response
628.4053	0.3	643488	stimulus	n/a	114	scrambled_face
628.9229	0.0	644018	response	n/a	201	correct_response
629.9053	0.3	645024	stimulus	n/a	10	face
630.4268	0.0	645558	response	n/a	201	correct_response
631.4873	0.3	646644	stimulus	n/a	74	car
631.9717	0.0	647140	response	n/a	201	correct_response
632.9707	0.3	648163	stimulus	n/a	175	scrambled_car
633.5713	0.0	648778	response	n/a	201	correct_response
