onset	duration	sample	trial_type	stim_file	value	event_type
426.6641	0.3	436905	stimulus	n/a	79	car
427.0537	0.0	437304	response	n/a	201	correct_response
428.0967	0.3	438372	stimulus	n/a	105	scrambled_face
428.3818	0.0	438664	response	n/a	201	correct_response
429.5303	0.3	439840	stimulus	n/a	163	scrambled_car
429.8135	0.0	440130	response	n/a	201	correct_response
431.0791	0.3	441426	stimulus	n/a	150	scrambled_car
431.3262	0.0	441679	response	n/a	201	correct_response
432.4951	0.3	442876	stimulus	n/a	26	face
432.7344	0.0	443121	response	n/a	202	incorrect_response
433.9287	0.3	444344	stimulus	n/a	6	face
434.4463	0.0	444874	response	n/a	201	correct_response
435.5107	0.3	445964	stimulus	n/a	145	scrambled_car
435.8135	0.0	446274	response	n/a	201	correct_response
436.9941	0.3	447483	stimulus	n/a	59	car
437.3818	0.0	447880	response	n/a	201	correct_response
438.4766	0.3	449001	stimulus	n/a	111	scrambled_face
438.7422	0.0	449273	response	n/a	202	incorrect_response
439.9932	0.3	450554	stimulus	n/a	39	face
440.334	0.0	450903	response	n/a	201	correct_response
441.4756	0.3	452072	stimulus	n/a	31	face
441.6621	0.0	452263	response	n/a	202	incorrect_response
443.0752	0.3	453710	stimulus	n/a	165	scrambled_car
443.3652	0.0	454007	response	n/a	201	correct_response
444.6748	0.3	455348	stimulus	n/a	103	scrambled_face
444.9658	0.0	455646	response	n/a	201	correct_response
446.1406	0.3	456849	stimulus	n/a	72	car
446.4932	0.0	457210	response	n/a	201	correct_response
447.623	0.3	458367	stimulus	n/a	162	scrambled_car
447.958	0.0	458710	response	n/a	202	incorrect_response
449.0732	0.3	459852	stimulus	n/a	125	scrambled_face
449.3252	0.0	460110	response	n/a	201	correct_response
454.5713	0.3	465482	stimulus	n/a	40	face
455.2529	0.0	466180	response	n/a	201	correct_response
456.0371	0.3	466983	stimulus	n/a	109	scrambled_face
456.3574	0.0	467311	response	n/a	201	correct_response
457.5527	0.3	468535	stimulus	n/a	65	car
457.8691	0.0	468859	response	n/a	201	correct_response
459.1025	0.3	470122	stimulus	n/a	64	car
459.3418	0.0	470367	response	n/a	202	incorrect_response
460.5186	0.3	471572	stimulus	n/a	24	face
460.8291	0.0	471890	response	n/a	202	incorrect_response
462.0186	0.3	473108	stimulus	n/a	155	scrambled_car
462.3496	0.0	473447	response	n/a	201	correct_response
463.4512	0.3	474575	stimulus	n/a	19	face
463.7812	0.0	474913	response	n/a	201	correct_response
464.9336	0.3	476093	stimulus	n/a	15	face
465.1895	0.0	476355	response	n/a	201	correct_response
466.4502	0.3	477646	stimulus	n/a	160	scrambled_car
466.7734	0.0	477977	response	n/a	201	correct_response
467.8828	0.3	479113	stimulus	n/a	110	scrambled_face
468.1172	0.0	479353	response	n/a	201	correct_response
469.3984	0.3	480665	stimulus	n/a	17	face
469.7646	0.0	481040	response	n/a	201	correct_response
470.9814	0.3	482286	stimulus	n/a	119	scrambled_face
471.3574	0.0	482671	response	n/a	201	correct_response
472.5312	0.3	483873	stimulus	n/a	129	scrambled_face
472.8691	0.0	484219	response	n/a	201	correct_response
474.0469	0.3	485425	stimulus	n/a	47	car
474.2285	0.0	485611	response	n/a	202	incorrect_response
475.4971	0.3	486910	stimulus	n/a	154	scrambled_car
475.6934	0.0	487111	response	n/a	202	incorrect_response
476.9795	0.3	488428	stimulus	n/a	148	scrambled_car
477.373	0.0	488831	response	n/a	201	correct_response
478.5459	0.3	490032	stimulus	n/a	140	scrambled_face
478.7812	0.0	490273	response	n/a	201	correct_response
479.9453	0.3	491465	stimulus	n/a	151	scrambled_car
480.1807	0.0	491706	response	n/a	201	correct_response
481.4941	0.3	493051	stimulus	n/a	62	car
481.8926	0.0	493459	response	n/a	201	correct_response
482.9941	0.3	494587	stimulus	n/a	152	scrambled_car
483.3887	0.0	494991	response	n/a	201	correct_response
484.5771	0.3	496208	stimulus	n/a	137	scrambled_face
484.7812	0.0	496417	response	n/a	201	correct_response
486.0928	0.3	497760	stimulus	n/a	54	car
486.2686	0.0	497940	response	n/a	202	incorrect_response
487.5254	0.3	499227	stimulus	n/a	104	scrambled_face
487.7568	0.0	499464	response	n/a	201	correct_response
489.0586	0.3	500797	stimulus	n/a	63	car
489.2529	0.0	500996	response	n/a	202	incorrect_response
490.6084	0.3	502384	stimulus	n/a	67	car
491.0049	0.0	502790	response	n/a	201	correct_response
492.124	0.3	503936	stimulus	n/a	180	scrambled_car
492.4287	0.0	504248	response	n/a	201	correct_response
493.6904	0.3	505540	stimulus	n/a	73	car
493.8848	0.0	505739	response	n/a	202	incorrect_response
495.123	0.3	507007	stimulus	n/a	57	car
495.5244	0.0	507418	response	n/a	201	correct_response
496.6562	0.3	508577	stimulus	n/a	28	face
496.9248	0.0	508852	response	n/a	201	correct_response
498.1719	0.3	510129	stimulus	n/a	71	car
498.541	0.0	510507	response	n/a	201	correct_response
499.6211	0.3	511613	stimulus	n/a	43	car
499.8926	0.0	511891	response	n/a	201	correct_response
501.2207	0.3	513251	stimulus	n/a	74	car
501.46	0.0	513496	response	n/a	201	correct_response
502.6367	0.3	514701	stimulus	n/a	25	face
502.9404	0.0	515012	response	n/a	201	correct_response
504.1865	0.3	516288	stimulus	n/a	175	scrambled_car
504.4922	0.0	516601	response	n/a	201	correct_response
505.6689	0.3	517806	stimulus	n/a	171	scrambled_car
505.8926	0.0	518035	response	n/a	201	correct_response
507.1523	0.3	519325	stimulus	n/a	133	scrambled_face
507.4922	0.0	519673	response	n/a	201	correct_response
508.6514	0.3	520860	stimulus	n/a	45	car
508.9727	0.0	521189	response	n/a	201	correct_response
510.1006	0.3	522344	stimulus	n/a	70	car
510.4121	0.0	522663	response	n/a	202	incorrect_response
511.7002	0.3	523982	stimulus	n/a	144	scrambled_car
512.0918	0.0	524383	response	n/a	201	correct_response
513.2168	0.3	525535	stimulus	n/a	159	scrambled_car
513.4521	0.0	525776	response	n/a	201	correct_response
