onset	duration	sample	trial_type	stim_file	value	event_type
434.5088	0.0	444938	response	n/a	201	correct_response
435.7002	0.3	446158	stimulus	n/a	123	scrambled_face
435.9648	0.0	446429	response	n/a	201	correct_response
437.1992	0.3	447693	stimulus	n/a	76	car
437.4766	0.0	447977	response	n/a	201	correct_response
438.6992	0.3	449229	stimulus	n/a	63	car
438.9561	0.0	449492	response	n/a	201	correct_response
440.2148	0.3	450781	stimulus	n/a	145	scrambled_car
440.6045	0.0	451180	response	n/a	201	correct_response
441.6982	0.3	452300	stimulus	n/a	4	face
441.9561	0.0	452564	response	n/a	201	correct_response
443.2637	0.3	453903	stimulus	n/a	56	car
443.6279	0.0	454276	response	n/a	201	correct_response
444.8135	0.3	455490	stimulus	n/a	144	scrambled_car
445.124	0.0	455808	response	n/a	202	incorrect_response
446.2627	0.3	456974	stimulus	n/a	127	scrambled_face
446.6602	0.0	457381	response	n/a	202	incorrect_response
447.8125	0.3	458561	stimulus	n/a	78	car
448.2764	0.0	459036	response	n/a	201	correct_response
449.2949	0.3	460079	stimulus	n/a	113	scrambled_face
449.5967	0.0	460388	response	n/a	201	correct_response
450.8115	0.3	461632	stimulus	n/a	5	face
451.124	0.0	461952	response	n/a	201	correct_response
452.2607	0.3	463116	stimulus	n/a	107	scrambled_face
452.7158	0.0	463582	response	n/a	201	correct_response
453.7607	0.3	464652	stimulus	n/a	170	scrambled_car
454.0605	0.0	464959	response	n/a	202	incorrect_response
455.1934	0.3	466119	stimulus	n/a	80	car
455.5801	0.0	466515	response	n/a	201	correct_response
456.626	0.3	467586	stimulus	n/a	173	scrambled_car
456.9961	0.0	467965	response	n/a	201	correct_response
462.5742	0.3	473677	stimulus	n/a	14	face
462.9004	0.0	474011	response	n/a	201	correct_response
464.1396	0.3	475280	stimulus	n/a	140	scrambled_face
464.5479	0.0	475698	response	n/a	201	correct_response
465.7061	0.3	476884	stimulus	n/a	73	car
466.084	0.0	477271	response	n/a	202	incorrect_response
467.2725	0.3	478488	stimulus	n/a	168	scrambled_car
467.7002	0.0	478926	response	n/a	201	correct_response
468.6885	0.3	479938	stimulus	n/a	54	car
469.0195	0.0	480277	response	n/a	201	correct_response
470.1543	0.3	481439	stimulus	n/a	160	scrambled_car
470.4678	0.0	481760	response	n/a	201	correct_response
471.6543	0.3	482975	stimulus	n/a	59	car
471.9639	0.0	483292	response	n/a	201	correct_response
473.0537	0.3	484408	stimulus	n/a	130	scrambled_face
473.5156	0.0	484881	response	n/a	201	correct_response
474.6191	0.3	486011	stimulus	n/a	148	scrambled_car
474.9395	0.0	486339	response	n/a	201	correct_response
476.2021	0.3	487632	stimulus	n/a	29	face
476.6514	0.0	488092	response	n/a	201	correct_response
477.7354	0.3	489202	stimulus	n/a	19	face
478.1797	0.0	489657	response	n/a	201	correct_response
479.2344	0.3	490737	stimulus	n/a	142	scrambled_car
479.668	0.0	491181	response	n/a	201	correct_response
480.7012	0.3	492239	stimulus	n/a	131	scrambled_face
481.0195	0.0	492565	response	n/a	201	correct_response
482.2832	0.3	493859	stimulus	n/a	45	car
482.668	0.0	494253	response	n/a	201	correct_response
483.7998	0.3	495412	stimulus	n/a	60	car
484.1396	0.0	495760	response	n/a	201	correct_response
485.2324	0.3	496879	stimulus	n/a	157	scrambled_car
485.5078	0.0	497161	response	n/a	201	correct_response
486.6484	0.3	498329	stimulus	n/a	174	scrambled_car
486.915	0.0	498602	response	n/a	202	incorrect_response
488.0977	0.3	499813	stimulus	n/a	149	scrambled_car
488.4434	0.0	500167	response	n/a	201	correct_response
489.5977	0.3	501349	stimulus	n/a	178	scrambled_car
489.8516	0.0	501609	response	n/a	201	correct_response
491.1973	0.3	502987	stimulus	n/a	108	scrambled_face
491.4111	0.0	503206	response	n/a	202	incorrect_response
492.7461	0.3	504573	stimulus	n/a	74	car
493.1074	0.0	504943	response	n/a	202	incorrect_response
494.2295	0.3	506092	stimulus	n/a	50	car
494.5068	0.0	506376	response	n/a	201	correct_response
495.7451	0.3	507644	stimulus	n/a	13	face
495.9951	0.0	507900	response	n/a	201	correct_response
497.2617	0.3	509197	stimulus	n/a	110	scrambled_face
497.6035	0.0	509547	response	n/a	202	incorrect_response
498.8613	0.3	510835	stimulus	n/a	7	face
499.0596	0.0	511038	response	n/a	202	incorrect_response
500.3604	0.3	512370	stimulus	n/a	158	scrambled_car
500.6914	0.0	512709	response	n/a	202	incorrect_response
501.9268	0.3	513974	stimulus	n/a	171	scrambled_car
502.2275	0.0	514282	response	n/a	201	correct_response
503.4424	0.3	515526	stimulus	n/a	177	scrambled_car
503.7715	0.0	515863	response	n/a	201	correct_response
504.9756	0.3	517096	stimulus	n/a	109	scrambled_face
505.251	0.0	517378	response	n/a	201	correct_response
506.4414	0.3	518597	stimulus	n/a	64	car
506.7871	0.0	518951	response	n/a	202	incorrect_response
508.0078	0.3	520201	stimulus	n/a	3	face
508.2832	0.0	520483	response	n/a	201	correct_response
509.4238	0.3	521651	stimulus	n/a	180	scrambled_car
510.0674	0.0	522310	response	n/a	201	correct_response
510.9902	0.3	523255	stimulus	n/a	41	car
511.3232	0.0	523596	response	n/a	201	correct_response
512.4561	0.3	524756	stimulus	n/a	48	car
512.7549	0.0	525062	response	n/a	201	correct_response
513.9551	0.3	526291	stimulus	n/a	46	car
514.3467	0.0	526692	response	n/a	201	correct_response
515.4551	0.3	527827	stimulus	n/a	126	scrambled_face
515.8193	0.0	528200	response	n/a	201	correct_response
516.9375	0.3	529345	stimulus	n/a	138	scrambled_face
517.2432	0.0	529658	response	n/a	201	correct_response
518.5371	0.3	530983	stimulus	n/a	176	scrambled_car
518.8184	0.0	531271	response	n/a	201	correct_response
520.0205	0.3	532502	stimulus	n/a	147	scrambled_car
520.2744	0.0	532762	response	n/a	201	correct_response
521.5361	0.3	534054	stimulus	n/a	153	scrambled_car
521.8027	0.0	534327	response	n/a	201	correct_response
