onset	duration	sample	trial_type	stim_file	value	event_type
656.9092	0.0	672676	response	n/a	201	correct_response
657.9551	0.3	673747	stimulus	n/a	14	face
658.6445	0.0	674453	response	n/a	201	correct_response
659.4209	0.3	675248	stimulus	n/a	132	scrambled_face
659.8125	0.0	675649	response	n/a	201	correct_response
660.9707	0.3	676835	stimulus	n/a	33	face
661.4365	0.0	677312	response	n/a	201	correct_response
662.5537	0.3	678456	stimulus	n/a	174	scrambled_car
662.8926	0.0	678803	response	n/a	201	correct_response
664.1533	0.3	680094	stimulus	n/a	113	scrambled_face
665.0762	0.0	681039	response	n/a	201	correct_response
665.6689	0.3	681646	stimulus	n/a	5	face
666.085	0.0	682072	response	n/a	201	correct_response
667.1689	0.3	683182	stimulus	n/a	47	car
667.7168	0.0	683743	response	n/a	201	correct_response
668.668	0.3	684717	stimulus	n/a	108	scrambled_face
669.0049	0.0	685062	response	n/a	201	correct_response
670.251	0.3	686338	stimulus	n/a	162	scrambled_car
670.6523	0.0	686749	response	n/a	201	correct_response
671.7002	0.3	687822	stimulus	n/a	104	scrambled_face
672.0762	0.0	688207	response	n/a	201	correct_response
673.1826	0.3	689340	stimulus	n/a	131	scrambled_face
673.5244	0.0	689690	response	n/a	201	correct_response
674.6162	0.3	690808	stimulus	n/a	147	scrambled_car
675.3164	0.0	691525	response	n/a	201	correct_response
676.165	0.3	692394	stimulus	n/a	179	scrambled_car
676.5479	0.0	692786	response	n/a	201	correct_response
677.6152	0.3	693879	stimulus	n/a	40	face
678.0605	0.0	694335	response	n/a	201	correct_response
724.2148	0.3	741597	stimulus	n/a	49	car
724.8828	0.0	742281	response	n/a	201	correct_response
725.7979	0.3	743218	stimulus	n/a	20	face
726.5791	0.0	744018	response	n/a	201	correct_response
727.3799	0.3	744838	stimulus	n/a	74	car
727.7549	0.0	745222	response	n/a	201	correct_response
728.9297	0.3	746425	stimulus	n/a	129	scrambled_face
729.4355	0.0	746943	response	n/a	201	correct_response
730.5293	0.3	748063	stimulus	n/a	167	scrambled_car
730.8994	0.0	748442	response	n/a	201	correct_response
731.9785	0.3	749547	stimulus	n/a	144	scrambled_car
732.291	0.0	749867	response	n/a	201	correct_response
733.3945	0.3	750997	stimulus	n/a	177	scrambled_car
733.667	0.0	751276	response	n/a	201	correct_response
734.8115	0.3	752448	stimulus	n/a	109	scrambled_face
735.1152	0.0	752759	response	n/a	201	correct_response
736.2607	0.3	753932	stimulus	n/a	138	scrambled_face
736.5547	0.0	754233	response	n/a	201	correct_response
737.8096	0.3	755518	stimulus	n/a	79	car
738.2588	0.0	755978	response	n/a	201	correct_response
739.3096	0.3	757054	stimulus	n/a	44	car
739.8105	0.0	757567	response	n/a	201	correct_response
740.8086	0.3	758589	stimulus	n/a	56	car
741.3232	0.0	759116	response	n/a	201	correct_response
742.3584	0.3	760176	stimulus	n/a	27	face
742.8984	0.0	760729	response	n/a	201	correct_response
743.7744	0.3	761626	stimulus	n/a	146	scrambled_car
744.2588	0.0	762122	response	n/a	201	correct_response
745.207	0.3	763093	stimulus	n/a	32	face
745.6025	0.0	763498	response	n/a	201	correct_response
746.7236	0.3	764646	stimulus	n/a	78	car
747.5791	0.0	765522	response	n/a	201	correct_response
748.2559	0.3	766215	stimulus	n/a	58	car
748.6504	0.0	766619	response	n/a	201	correct_response
749.8223	0.3	767819	stimulus	n/a	168	scrambled_car
750.3311	0.0	768340	response	n/a	201	correct_response
751.2217	0.3	769252	stimulus	n/a	103	scrambled_face
751.8184	0.0	769863	response	n/a	201	correct_response
752.7051	0.3	770771	stimulus	n/a	135	scrambled_face
753.1143	0.0	771190	response	n/a	201	correct_response
754.2705	0.3	772374	stimulus	n/a	114	scrambled_face
754.6504	0.0	772763	response	n/a	201	correct_response
755.8037	0.3	773944	stimulus	n/a	169	scrambled_car
756.2344	0.0	774385	response	n/a	201	correct_response
757.3193	0.3	775496	stimulus	n/a	117	scrambled_face
757.6748	0.0	775860	response	n/a	201	correct_response
758.8691	0.3	777083	stimulus	n/a	124	scrambled_face
759.1543	0.0	777375	response	n/a	201	correct_response
760.4023	0.3	778653	stimulus	n/a	11	face
760.7949	0.0	779055	response	n/a	201	correct_response
761.8682	0.3	780154	stimulus	n/a	70	car
762.3389	0.0	780636	response	n/a	201	correct_response
763.3672	0.3	781689	stimulus	n/a	145	scrambled_car
763.9307	0.0	782266	response	n/a	201	correct_response
764.9668	0.3	783327	stimulus	n/a	13	face
765.2266	0.0	783593	response	n/a	201	correct_response
766.3994	0.3	784794	stimulus	n/a	34	face
766.7861	0.0	785190	response	n/a	201	correct_response
767.833	0.3	786262	stimulus	n/a	165	scrambled_car
768.2422	0.0	786681	response	n/a	201	correct_response
769.3818	0.3	787848	stimulus	n/a	19	face
769.666	0.0	788139	response	n/a	201	correct_response
770.8145	0.3	789315	stimulus	n/a	130	scrambled_face
771.2422	0.0	789753	response	n/a	201	correct_response
772.3643	0.3	790902	stimulus	n/a	164	scrambled_car
772.8027	0.0	791351	response	n/a	201	correct_response
773.8135	0.3	792386	stimulus	n/a	110	scrambled_face
774.1221	0.0	792702	response	n/a	201	correct_response
775.3135	0.3	793922	stimulus	n/a	172	scrambled_car
775.5703	0.0	794185	response	n/a	201	correct_response
776.9131	0.3	795560	stimulus	n/a	4	face
777.2578	0.0	795913	response	n/a	201	correct_response
778.3457	0.3	797027	stimulus	n/a	180	scrambled_car
778.6338	0.0	797322	response	n/a	201	correct_response
779.8281	0.3	798545	stimulus	n/a	116	scrambled_face
780.4258	0.0	799157	response	n/a	201	correct_response
781.2949	0.3	800047	stimulus	n/a	6	face
781.6025	0.0	800362	response	n/a	201	correct_response
782.7275	0.3	801514	stimulus	n/a	1	face
783.1543	0.0	801951	response	n/a	201	correct_response
