onset	duration	sample	trial_type	stim_file	value	event_type
586.0625	0.3	600129	stimulus	n/a	142	scrambled_car
586.6455	0.0	600726	response	n/a	202	incorrect_response
587.6279	0.3	601732	stimulus	n/a	166	scrambled_car
588.0371	0.0	602151	response	n/a	201	correct_response
589.1611	0.3	603302	stimulus	n/a	7	face
589.8047	0.0	603961	response	n/a	201	correct_response
590.6934	0.3	604871	stimulus	n/a	126	scrambled_face
591.2607	0.0	605452	response	n/a	201	correct_response
592.1602	0.3	606373	stimulus	n/a	30	face
592.7646	0.0	606992	response	n/a	201	correct_response
593.709	0.3	607959	stimulus	n/a	167	scrambled_car
594.2207	0.0	608483	response	n/a	201	correct_response
595.2256	0.3	609512	stimulus	n/a	32	face
595.917	0.0	610220	response	n/a	201	correct_response
596.7412	0.3	611064	stimulus	n/a	113	scrambled_face
597.2607	0.0	611596	response	n/a	202	incorrect_response
598.1748	0.3	612532	stimulus	n/a	22	face
598.877	0.0	613251	response	n/a	202	incorrect_response
599.6572	0.3	614050	stimulus	n/a	146	scrambled_car
600.3008	0.0	614709	response	n/a	201	correct_response
601.0898	0.3	615517	stimulus	n/a	29	face
601.8926	0.0	616339	response	n/a	201	correct_response
602.6729	0.3	617138	stimulus	n/a	150	scrambled_car
603.4209	0.0	617904	response	n/a	201	correct_response
604.2227	0.3	618725	stimulus	n/a	151	scrambled_car
604.7168	0.0	619231	response	n/a	201	correct_response
605.8047	0.3	620345	stimulus	n/a	51	car
606.3643	0.0	620918	response	n/a	201	correct_response
607.3877	0.3	621966	stimulus	n/a	8	face
607.709	0.0	622295	response	n/a	201	correct_response
608.9873	0.3	623604	stimulus	n/a	77	car
609.5645	0.0	624195	response	n/a	201	correct_response
615.8848	0.3	630667	stimulus	n/a	110	scrambled_face
616.4365	0.0	631232	response	n/a	201	correct_response
617.334	0.3	632151	stimulus	n/a	157	scrambled_car
617.8604	0.0	632690	response	n/a	201	correct_response
618.917	0.3	633772	stimulus	n/a	64	car
619.5488	0.0	634419	response	n/a	201	correct_response
620.4668	0.3	635359	stimulus	n/a	152	scrambled_car
620.9961	0.0	635901	response	n/a	201	correct_response
621.999	0.3	636928	stimulus	n/a	44	car
622.6279	0.0	637572	response	n/a	202	incorrect_response
623.5986	0.3	638566	stimulus	n/a	156	scrambled_car
623.9961	0.0	638973	response	n/a	202	incorrect_response
625.0146	0.3	640016	stimulus	n/a	13	face
625.2998	0.0	640308	response	n/a	202	incorrect_response
626.4141	0.3	641449	stimulus	n/a	15	face
626.708	0.0	641750	response	n/a	201	correct_response
627.9639	0.3	643036	stimulus	n/a	52	car
628.3242	0.0	643405	response	n/a	201	correct_response
629.3965	0.3	644503	stimulus	n/a	179	scrambled_car
629.8682	0.0	644986	response	n/a	202	incorrect_response
630.8457	0.3	645987	stimulus	n/a	118	scrambled_face
631.1396	0.0	646288	response	n/a	202	incorrect_response
632.3623	0.3	647540	stimulus	n/a	47	car
632.9961	0.0	648189	response	n/a	202	incorrect_response
633.8447	0.3	649058	stimulus	n/a	125	scrambled_face
634.5	0.0	649729	response	n/a	201	correct_response
635.2607	0.3	650508	stimulus	n/a	120	scrambled_face
635.7402	0.0	650999	response	n/a	201	correct_response
636.8604	0.3	652146	stimulus	n/a	162	scrambled_car
637.3877	0.0	652686	response	n/a	201	correct_response
638.4102	0.3	653733	stimulus	n/a	20	face
638.9561	0.0	654292	response	n/a	201	correct_response
639.876	0.3	655234	stimulus	n/a	62	car
640.6201	0.0	655996	response	n/a	201	correct_response
641.3252	0.3	656718	stimulus	n/a	158	scrambled_car
641.9238	0.0	657331	response	n/a	201	correct_response
642.8086	0.3	658237	stimulus	n/a	53	car
643.3477	0.0	658789	response	n/a	202	incorrect_response
644.375	0.3	659841	stimulus	n/a	148	scrambled_car
644.7715	0.0	660247	response	n/a	201	correct_response
645.8906	0.3	661393	stimulus	n/a	38	face
646.3955	0.0	661910	response	n/a	202	incorrect_response
647.457	0.3	662997	stimulus	n/a	17	face
647.9717	0.0	663524	response	n/a	202	incorrect_response
648.873	0.3	664447	stimulus	n/a	154	scrambled_car
649.4756	0.0	665064	response	n/a	201	correct_response
650.3721	0.3	665982	stimulus	n/a	117	scrambled_face
650.9316	0.0	666555	response	n/a	201	correct_response
651.8057	0.3	667450	stimulus	n/a	164	scrambled_car
652.3398	0.0	667997	response	n/a	202	incorrect_response
653.2881	0.3	668968	stimulus	n/a	145	scrambled_car
653.6279	0.0	669316	response	n/a	202	incorrect_response
654.7207	0.3	670435	stimulus	n/a	21	face
655.1875	0.0	670913	response	n/a	202	incorrect_response
656.2539	0.3	672005	stimulus	n/a	173	scrambled_car
656.8193	0.0	672584	response	n/a	202	incorrect_response
657.7861	0.3	673574	stimulus	n/a	127	scrambled_face
658.2676	0.0	674067	response	n/a	201	correct_response
659.2363	0.3	675059	stimulus	n/a	25	face
659.7959	0.0	675632	response	n/a	201	correct_response
660.6855	0.3	676543	stimulus	n/a	155	scrambled_car
661.4512	0.0	677327	response	n/a	201	correct_response
662.2012	0.3	678095	stimulus	n/a	109	scrambled_face
662.5791	0.0	678482	response	n/a	201	correct_response
663.6172	0.3	679545	stimulus	n/a	160	scrambled_car
664.083	0.0	680022	response	n/a	201	correct_response
665.1006	0.3	681064	stimulus	n/a	27	face
665.627	0.0	681603	response	n/a	202	incorrect_response
666.6836	0.3	682685	stimulus	n/a	130	scrambled_face
666.8037	0.0	682808	response	n/a	202	incorrect_response
668.2822	0.3	684322	stimulus	n/a	180	scrambled_car
669.7822	0.3	685858	stimulus	n/a	177	scrambled_car
669.915	0.0	685994	response	n/a	202	incorrect_response
671.2979	0.3	687410	stimulus	n/a	136	scrambled_face
671.8516	0.0	687977	response	n/a	201	correct_response
672.7812	0.3	688929	stimulus	n/a	140	scrambled_face
673.1953	0.0	689353	response	n/a	201	correct_response
674.2803	0.3	690464	stimulus	n/a	35	face
674.835	0.0	691032	response	n/a	201	correct_response
