onset	duration	sample	trial_type	stim_file	value	event_type
696.8633	0.3	713589	stimulus	n/a	109	scrambled_face
697.3203	0.0	714057	response	n/a	201	correct_response
698.4131	0.3	715176	stimulus	n/a	28	face
698.8965	0.0	715671	response	n/a	201	correct_response
699.8623	0.3	716660	stimulus	n/a	168	scrambled_car
700.1523	0.0	716957	response	n/a	201	correct_response
701.2783	0.3	718110	stimulus	n/a	22	face
701.6963	0.0	718538	response	n/a	201	correct_response
702.8447	0.3	719714	stimulus	n/a	46	car
703.2725	0.0	720152	response	n/a	202	incorrect_response
704.2607	0.3	721164	stimulus	n/a	8	face
704.6963	0.0	721610	response	n/a	201	correct_response
705.6768	0.3	722614	stimulus	n/a	178	scrambled_car
706.2246	0.0	723175	response	n/a	201	correct_response
707.21	0.3	724184	stimulus	n/a	34	face
707.5518	0.0	724534	response	n/a	201	correct_response
708.6924	0.3	725702	stimulus	n/a	33	face
709.1123	0.0	726132	response	n/a	201	correct_response
710.125	0.3	727169	stimulus	n/a	160	scrambled_car
710.6641	0.0	727721	response	n/a	201	correct_response
711.541	0.3	728619	stimulus	n/a	108	scrambled_face
712.208	0.0	729302	response	n/a	201	correct_response
713.0078	0.3	730121	stimulus	n/a	151	scrambled_car
713.3281	0.0	730449	response	n/a	201	correct_response
714.457	0.3	731605	stimulus	n/a	166	scrambled_car
714.792	0.0	731948	response	n/a	201	correct_response
715.8896	0.3	733072	stimulus	n/a	41	car
716.1357	0.0	733324	response	n/a	202	incorrect_response
768.3545	0.3	786796	stimulus	n/a	65	car
768.8145	0.0	787267	response	n/a	201	correct_response
769.9541	0.3	788434	stimulus	n/a	61	car
770.2793	0.0	788767	response	n/a	201	correct_response
771.5029	0.3	790020	stimulus	n/a	19	face
772.0947	0.0	790626	response	n/a	201	correct_response
773.0859	0.3	791641	stimulus	n/a	25	face
773.4385	0.0	792002	response	n/a	201	correct_response
774.5186	0.3	793108	stimulus	n/a	153	scrambled_car
774.9512	0.0	793551	response	n/a	201	correct_response
775.918	0.3	794541	stimulus	n/a	125	scrambled_face
776.2227	0.0	794853	response	n/a	201	correct_response
777.3682	0.3	796026	stimulus	n/a	139	scrambled_face
777.7432	0.0	796410	response	n/a	201	correct_response
778.834	0.3	797527	stimulus	n/a	59	car
779.127	0.0	797827	response	n/a	202	incorrect_response
780.3838	0.3	799114	stimulus	n/a	29	face
780.7109	0.0	799449	response	n/a	201	correct_response
781.8828	0.3	800649	stimulus	n/a	37	face
782.1904	0.0	800964	response	n/a	201	correct_response
783.4326	0.3	802236	stimulus	n/a	14	face
783.7744	0.0	802586	response	n/a	201	correct_response
785.0312	0.3	803873	stimulus	n/a	161	scrambled_car
785.3506	0.0	804200	response	n/a	202	incorrect_response
786.6309	0.3	805511	stimulus	n/a	13	face
786.998	0.0	805887	response	n/a	201	correct_response
788.0811	0.3	806996	stimulus	n/a	155	scrambled_car
788.5186	0.0	807444	response	n/a	201	correct_response
789.6797	0.3	808633	stimulus	n/a	133	scrambled_face
790.0547	0.0	809017	response	n/a	201	correct_response
791.0791	0.3	810066	stimulus	n/a	163	scrambled_car
791.4463	0.0	810442	response	n/a	201	correct_response
792.6621	0.3	811687	stimulus	n/a	114	scrambled_face
792.998	0.0	812031	response	n/a	201	correct_response
794.2285	0.3	813291	stimulus	n/a	42	car
794.6787	0.0	813752	response	n/a	201	correct_response
795.7783	0.3	814878	stimulus	n/a	45	car
796.2383	0.0	815349	response	n/a	201	correct_response
797.377	0.3	816515	stimulus	n/a	140	scrambled_face
797.6787	0.0	816824	response	n/a	201	correct_response
798.8105	0.3	817983	stimulus	n/a	126	scrambled_face
799.1338	0.0	818314	response	n/a	202	incorrect_response
800.3926	0.3	819603	stimulus	n/a	137	scrambled_face
800.8701	0.0	820092	response	n/a	201	correct_response
801.8594	0.3	821105	stimulus	n/a	172	scrambled_car
802.1982	0.0	821452	response	n/a	201	correct_response
803.2588	0.3	822538	stimulus	n/a	52	car
803.79	0.0	823082	response	n/a	201	correct_response
804.7412	0.3	824056	stimulus	n/a	122	scrambled_face
805.1904	0.0	824516	response	n/a	201	correct_response
806.2246	0.3	825575	stimulus	n/a	175	scrambled_car
806.6865	0.0	826048	response	n/a	201	correct_response
807.6572	0.3	827042	stimulus	n/a	143	scrambled_car
808.0625	0.0	827457	response	n/a	201	correct_response
809.1064	0.3	828526	stimulus	n/a	62	car
809.5576	0.0	828988	response	n/a	201	correct_response
810.6396	0.3	830096	stimulus	n/a	128	scrambled_face
811.0537	0.0	830520	response	n/a	201	correct_response
812.2051	0.3	831699	stimulus	n/a	120	scrambled_face
812.542	0.0	832044	response	n/a	201	correct_response
813.6553	0.3	833184	stimulus	n/a	69	car
814.0537	0.0	833592	response	n/a	201	correct_response
815.1377	0.3	834702	stimulus	n/a	177	scrambled_car
815.6299	0.0	835206	response	n/a	201	correct_response
816.5703	0.3	836169	stimulus	n/a	36	face
816.998	0.0	836607	response	n/a	201	correct_response
818.0703	0.3	837705	stimulus	n/a	12	face
818.4463	0.0	838090	response	n/a	201	correct_response
819.5859	0.3	839257	stimulus	n/a	32	face
819.958	0.0	839638	response	n/a	201	correct_response
820.9854	0.3	840690	stimulus	n/a	53	car
821.3896	0.0	841104	response	n/a	202	incorrect_response
822.4521	0.3	842192	stimulus	n/a	76	car
822.8379	0.0	842587	response	n/a	201	correct_response
823.918	0.3	843693	stimulus	n/a	180	scrambled_car
824.5898	0.0	844381	response	n/a	201	correct_response
825.4844	0.3	845297	stimulus	n/a	110	scrambled_face
825.9414	0.0	845765	response	n/a	201	correct_response
826.917	0.3	846764	stimulus	n/a	47	car
827.3975	0.0	847256	response	n/a	201	correct_response
